Ticker,Timestamp,Price,Pivot,Ext%,Intraday_RVOL,Verdict
MOTHERSON,12:04:23,Master Terminal,152.15,151.14,0.67,1.9,0.63,⚠️ BREAKOUT EXTENDED,152.15,147.57,158.27,165.41,ATR Estimate,4.0,8.7,1.34,54,8216.1,247.32,16.43,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.7/10,5.6/10,
ANANDRATHI,12:07:16,Master Terminal,2080.4,2072.5,0.38,5.32,0.18,⚠️ FAKEOUT TRAP (Selling Wick),2080.4,2022.35,2172.81,2273.12,ATR Estimate,4.4,9.3,1.59,4,8321.6,232.2,16.64,,3 Trading Days,Hard review at 9 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,6.6/10,4.3/10,
BAJAJFINSV,12:08:34,Master Terminal,2005.0,2004.2,0.04,3.09,0.75,⚠️ FAKEOUT TRAP (Selling Wick),2005.0,1965.12,2082.36,2160.53,ATR Estimate,3.9,7.8,1.94,4,8020.0,159.52,16.04,⚠️ Units capped at 20% concentration limit.,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.4/10,4.5/10,
APOLLOTYRE,12:19:14,Master Terminal,432.5,431.4,0.25,2.7,0.39,🔥 VALID BREAKOUT,432.5,422.34,449.52,467.64,ATR Estimate,3.9,8.1,1.68,23,9947.5,233.68,19.89,⚠️ Units capped at 20% concentration limit.,4–6 Days,Reassess at 16 trading days.,Tier 1 — Ready to Monitor Daily,5.2/10,6.7/10,
APOLLOTYRE,12:24:34,Master Terminal,431.95,431.4,0.13,2.79,0.41,⚠️ FAKEOUT TRAP (Selling Wick),431.95,422.34,449.52,467.64,ATR Estimate,4.1,8.3,1.83,23,9934.85,221.03,19.87,⚠️ Units capped at 20% concentration limit.,4–6 Days,Reassess at 16 trading days.,Tier 1 — Ready to Monitor Daily,5.2/10,6.7/10,
IKS,12:34:45,Master Terminal,1867.0,1860.5,0.35,3.93,0.22,🔥 VALID BREAKOUT,1867.0,1805.99,1969.53,2078.55,ATR Estimate,5.5,11.3,1.68,4,7468.0,244.04,14.94,,3 Trading Days,Hard review at 9 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,5.9/10,5.5/10,
IKS,12:39:02,Master Terminal,1866.9,1860.5,0.34,5.59,0.23,⚠️ FAKEOUT TRAP (Selling Wick),1866.9,1805.99,1969.53,2078.55,ATR Estimate,5.5,11.3,1.68,4,7467.6,243.64,14.94,,3 Trading Days,Hard review at 9 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,5.9/10,5.5/10,
BHARTIARTL,12:43:05,Master Terminal,1968.6,1965.0,0.18,2.13,0.85,🔥 VALID BREAKOUT,1968.6,1936.11,2022.77,2080.54,ATR Estimate,2.8,5.7,1.67,5,9843.0,162.45,19.69,⚠️ Units capped at 20% concentration limit.,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.7/10,4.6/10,
IKS,12:47:36,Master Terminal,1874.9,1860.5,0.77,2.01,0.23,⚠️ BREAKOUT EXTENDED,1874.9,1805.99,1969.53,2078.55,ATR Estimate,5.0,10.9,1.37,3,5624.7,206.73,11.25,,3 Trading Days,Hard review at 9 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,5.9/10,5.5/10,
BHARTIARTL,12:48:49,Master Terminal,1974.3,1965.0,0.47,2.07,0.86,⚠️ BREAKOUT EXTENDED,1974.3,1936.11,2022.77,2080.54,ATR Estimate,2.5,5.4,1.27,5,9871.5,190.95,19.74,⚠️ Units capped at 20% concentration limit.,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.7/10,4.6/10,
GAIL,12:48:52,Master Terminal,177.37,177.36,0.01,2.19,1.34,⚠️ FAKEOUT TRAP (Selling Wick),177.37,173.72,184.63,191.9,ATR Estimate,4.1,8.2,1.99,56,9932.72,204.4,19.87,⚠️ Units capped at 20% concentration limit.,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,5.5/10,6.6/10,
PNB,13:06:38,Master Terminal,112.83,112.55,0.25,2.31,0.49,🔥 VALID BREAKOUT,112.83,110.27,117.12,121.69,ATR Estimate,3.8,7.9,1.68,88,9929.04,225.28,19.86,⚠️ Units capped at 20% concentration limit.,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,5.7/10,4.7/10,
PNB,13:29:31,Master Terminal,112.8,112.75,0.04,2.51,0.5,⚠️ FAKEOUT TRAP (Selling Wick),112.8,110.46,117.33,121.91,ATR Estimate,4.0,8.1,1.94,88,9926.4,205.92,19.85,⚠️ Units capped at 20% concentration limit.,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,5.7/10,4.7/10,
ALKEM,13:33:34,Master Terminal,5756.5,5735.5,0.37,3.08,Bypassed (Mature Base),⚠️ FAKEOUT TRAP (Selling Wick),5756.5,5620.22,5966.07,6196.63,ATR Estimate,3.6,7.6,1.54,1,5756.5,136.28,11.51,,1 Trading Day,"Up to 6 trading days — high quality, let it run.",Tier 1 — Ready to Monitor Daily,6.0/10,9.0/10,
CHOICEIN,13:58:18,Master Terminal,818.0,813.55,0.55,2.11,0.31,⚠️ BREAKOUT EXTENDED,818.0,797.85,844.95,876.36,ATR Estimate,3.3,7.1,1.34,12,9816.0,241.8,19.63,,3 Trading Days,Hard review at 9 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,5.6/10,4.1/10,
SONACOMS,14:03:42,Hybrid Alpha (SOVEREIGN_ALPHA_V24),772.95,771.85,0.14,3.56,1.09,🔥 VALID BREAKOUT,772.95,752.55,810.44,849.03,ATR Estimate,4.9,9.8,1.84,12,9275.4,244.8,18.55,,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,9.4/10,7.0/10,90.3
GAIL,14:13:02,Master Terminal,177.9,177.68,0.12,18.09,1.64,🔥 VALID BREAKOUT,177.9,174.04,184.96,192.25,ATR Estimate,4.0,8.1,1.83,56,9962.4,216.16,19.92,⚠️ Units capped at 20% concentration limit.,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,5.5/10,6.6/10,
GAIL,14:17:08,Master Terminal,178.8,177.68,0.63,7.19,1.77,⚠️ BREAKOUT EXTENDED,178.8,174.04,184.96,192.25,ATR Estimate,3.4,7.5,1.29,52,9297.6,247.52,18.6,,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,5.5/10,6.6/10,
CHOICEIN,14:34:47,Master Terminal,823.75,821.0,0.33,3.27,0.39,🔥 VALID BREAKOUT,823.75,805.15,852.69,884.38,ATR Estimate,3.5,7.4,1.56,12,9885.0,223.2,19.77,⚠️ Units capped at 20% concentration limit.,3 Trading Days,Hard review at 9 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,5.6/10,4.1/10,
SUNDRMFAST,15:01:44,Master Terminal,977.0,975.5,0.15,7.88,0.31,🔥 VALID BREAKOUT,977.0,955.6,1015.3,1055.1,ATR Estimate,3.9,8.0,1.79,10,9770.0,214.0,19.54,⚠️ Units capped at 20% concentration limit.,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,5.6/10,6.6/10,
ALKEM,15:03:05,Master Terminal,5757.0,5735.5,0.37,2.07,Bypassed (Mature Base),🔥 VALID BREAKOUT,5757.0,5620.22,5966.07,6196.63,ATR Estimate,3.6,7.6,1.53,1,5757.0,136.78,11.51,,1 Trading Day,"Up to 6 trading days — high quality, let it run.",Tier 1 — Ready to Monitor Daily,6.0/10,9.0/10,
BAJAJFINSV,15:03:13,Master Terminal,2026.5,2026.1,0.02,2.83,1.05,🔥 VALID BREAKOUT,2026.5,1986.59,2105.12,2184.14,ATR Estimate,3.9,7.8,1.97,4,8106.0,159.64,16.21,⚠️ Units capped at 20% concentration limit.,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.4/10,4.5/10,
EICHERMOT,15:03:24,Emerging Leaders (Weekly),7830.5,7803.89,0.34,2.63,0.94,⚠️ FAKEOUT TRAP (Selling Wick),7830.5,7657.18,8097.32,8390.74,ATR Estimate,3.4,7.2,1.54,1,7830.5,173.32,15.66,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.7/10,7.2/10,
SUNDRMFAST,15:08:48,Master Terminal,977.7,975.5,0.23,7.62,0.32,⚠️ FAKEOUT TRAP (Selling Wick),977.7,955.6,1015.3,1055.1,ATR Estimate,3.8,7.9,1.7,10,9777.0,221.0,19.55,⚠️ Units capped at 20% concentration limit.,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,5.6/10,6.6/10,
ATALREAL,15:14:36,Emerging Leaders (Weekly),33.37,33.11,0.79,1.92,1.31,🔥 VALID BREAKOUT,33.37,31.74,35.86,38.61,ATR Estimate,7.5,15.7,1.53,153,5105.61,249.39,10.21,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.6/10,8.3/10,
EICHERMOT,15:23:12,Emerging Leaders (Weekly),7833.0,7803.89,0.37,2.28,0.97,🔥 VALID BREAKOUT,7833.0,7657.18,8097.32,8390.74,ATR Estimate,3.4,7.1,1.5,1,7833.0,175.82,15.67,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.7/10,7.2/10,
SUNDRMFAST,15:24:25,Master Terminal,979.9,975.5,0.45,1.98,0.33,⚠️ BREAKOUT EXTENDED,979.9,955.6,1015.3,1055.1,ATR Estimate,3.6,7.7,1.46,10,9799.0,243.0,19.6,,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,5.6/10,6.6/10,
UNOMINDA,09:43:25,Master Terminal,1202.4,1195.2,0.6,2.24,0.91,⚠️ BREAKOUT EXTENDED,1202.4,1166.87,1251.85,1308.5,ATR Estimate,4.1,8.8,1.39,7,8416.8,248.71,16.83,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.5/10,4.5/10,
FORTIS,09:44:41,Master Terminal,962.25,958.4,0.4,2.27,0.54,⚠️ BREAKOUT EXTENDED,962.25,941.72,991.75,1025.1,ATR Estimate,3.1,6.5,1.44,10,9622.5,205.3,19.25,⚠️ Units capped at 20% concentration limit.,4–5 Days,Reassess at 16 trading days.,Tier 1 — Ready to Monitor Daily,5.5/10,7.3/10,
INDIANB,09:44:45,Master Terminal,849.1,844.35,0.56,1.91,0.26,⚠️ BREAKOUT EXTENDED,849.1,824.85,883.36,922.37,ATR Estimate,4.0,8.6,1.41,10,8491.0,242.5,16.98,,2 Trading Days,Hard review at 6 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,6.3/10,6.3/10,
RAYMOND,09:47:22,Master Terminal,606.2,599.2,1.17,6.78,0.69,⚠️ BREAKOUT EXTENDED,606.2,577.75,642.1,685.01,ATR Estimate,5.9,13.0,1.26,8,4849.6,227.6,9.7,,4–5 Days,Hard review at 12 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.1/10,6.2/10,
SONACOMS,09:48:44,Hybrid Alpha (SOVEREIGN_ALPHA_V24),781.6,775.45,0.79,1.84,1.14,⚠️ BREAKOUT EXTENDED,781.6,756.06,814.22,853.0,ATR Estimate,4.2,9.1,1.28,9,7034.4,229.86,14.07,,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,9.4/10,7.0/10,90.3
GICRE,09:49:55,Master Terminal,362.45,361.75,0.19,3.22,0.56,🔥 VALID BREAKOUT,362.45,357.3,370.65,379.55,ATR Estimate,2.3,4.7,1.59,27,9786.15,139.05,19.57,⚠️ Units capped at 20% concentration limit.,4–5 Days,Reassess at 16 trading days.,Tier 1 — Ready to Monitor Daily,5.1/10,6.6/10,
JAMNAAUTO,09:52:27,Master Terminal,135.9,135.42,0.35,1.93,0.5,🔥 VALID BREAKOUT,135.9,131.13,144.01,152.59,ATR Estimate,6.0,12.3,1.7,52,7066.8,248.04,14.13,,3 Trading Days,Hard review at 9 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.6/10,6.4/10,
JAMNAAUTO,09:53:45,Master Terminal,135.5,135.42,0.06,2.63,0.5,⚠️ FAKEOUT TRAP (Selling Wick),135.5,131.13,144.01,152.59,ATR Estimate,6.3,12.6,1.95,57,7723.5,249.09,15.45,,3 Trading Days,Hard review at 9 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.6/10,6.4/10,
JAMNAAUTO,10:04:11,Master Terminal,136.51,135.42,0.8,1.9,0.5,⚠️ BREAKOUT EXTENDED,136.51,131.13,144.01,152.59,ATR Estimate,5.5,11.8,1.39,46,6279.46,247.48,12.56,,3 Trading Days,Hard review at 9 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.6/10,6.4/10,
GICRE,10:04:21,Master Terminal,362.35,361.75,0.17,1.82,0.56,⚠️ FAKEOUT TRAP (Selling Wick),362.35,357.3,370.65,379.55,ATR Estimate,2.3,4.7,1.64,27,9783.45,136.35,19.57,⚠️ Units capped at 20% concentration limit.,4–5 Days,Reassess at 16 trading days.,Tier 1 — Ready to Monitor Daily,5.1/10,6.6/10,
SUNDRMFAST,10:34:34,Master Terminal,987.6,980.0,0.78,1.82,0.33,⚠️ BREAKOUT EXTENDED,987.6,960.69,1018.61,1057.22,ATR Estimate,3.1,7.0,1.15,9,8888.4,242.19,17.78,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.6/10,6.2/10,
ATALREAL,10:38:30,Emerging Leaders (Weekly),33.74,33.65,0.27,8.55,Bypassed (Mature Base),🔥 VALID BREAKOUT,33.74,32.43,36.09,38.54,ATR Estimate,7.0,14.2,1.79,190,6410.6,248.9,12.82,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.7/10,8.9/10,
ATALREAL,10:43:31,Emerging Leaders (Weekly),33.65,33.65,0.0,9.24,Bypassed (Mature Base),⚠️ FAKEOUT TRAP (Selling Wick),33.65,32.43,36.09,38.54,ATR Estimate,7.3,14.5,2.0,204,6864.6,248.88,13.73,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.7/10,8.9/10,
ELGIEQUIP,10:54:50,Master Terminal,581.55,580.85,0.12,3.26,0.4,🔥 VALID BREAKOUT,581.55,565.34,611.87,642.88,ATR Estimate,5.2,10.5,1.87,15,8723.25,243.15,17.45,,3 Trading Days,Hard review at 9 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.0/10,5.3/10,
WOCKPHARMA,11:27:47,Master Terminal,1985.7,1980.0,0.29,2.12,0.72,⚠️ FAKEOUT TRAP (Selling Wick),1985.7,1924.96,2090.09,2200.18,ATR Estimate,5.3,10.8,1.72,4,7942.8,242.96,15.89,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.3/10,4.6/10,
METROPOLIS,11:33:06,Emerging Leaders (Weekly),594.95,585.38,1.63,3.26,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,594.95,565.13,625.89,666.4,ATR Estimate,5.2,12.0,1.04,8,4759.6,238.56,9.52,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.1/10,10.0/10,
WOCKPHARMA,11:39:09,Master Terminal,1995.1,1980.0,0.76,2.42,0.72,⚠️ BREAKOUT EXTENDED,1995.1,1924.96,2090.09,2200.18,ATR Estimate,4.8,10.3,1.35,3,5985.3,210.42,11.97,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.3/10,4.6/10,
CASTROLIND,11:54:56,Master Terminal,186.83,186.45,0.2,1.95,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,186.83,184.92,189.51,192.57,ATR Estimate,1.4,3.1,1.4,53,9901.99,101.23,19.8,⚠️ Units capped at 20% concentration limit.,3 Trading Days,"Up to 18 trading days — high quality, let it run.",Tier 1 — Ready to Monitor Daily,5.0/10,8.6/10,
GRASIM,11:57:21,Master Terminal,3151.4,3148.0,0.11,2.22,0.52,🔥 VALID BREAKOUT,3151.4,3097.32,3249.37,3350.73,ATR Estimate,3.1,6.3,1.81,3,9454.2,162.24,18.91,⚠️ Units capped at 20% concentration limit.,3 Trading Days,Reassess at 12 trading days.,Tier 1 — Ready to Monitor Daily,5.9/10,8.4/10,
GRASIM,11:58:39,Master Terminal,3148.3,3148.0,0.01,2.63,0.52,⚠️ FAKEOUT TRAP (Selling Wick),3148.3,3097.32,3249.37,3350.73,ATR Estimate,3.2,6.4,1.98,3,9444.9,152.94,18.89,⚠️ Units capped at 20% concentration limit.,3 Trading Days,Reassess at 12 trading days.,Tier 1 — Ready to Monitor Daily,5.9/10,8.4/10,
WOCKPHARMA,12:19:12,Master Terminal,2012.0,2004.0,0.4,2.28,0.72,🔥 VALID BREAKOUT,2012.0,1948.29,2115.42,2226.84,ATR Estimate,5.1,10.7,1.62,3,6036.0,191.13,12.07,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.3/10,4.6/10,
EICHERMOT,12:19:25,Emerging Leaders (Weekly),8020.5,7960.4,0.75,1.9,0.98,⚠️ BREAKOUT EXTENDED,8020.5,7807.56,8266.08,8571.76,ATR Estimate,3.1,6.9,1.15,1,8020.5,212.94,16.04,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.9/10,7.5/10,
SOLARINDS,12:38:13,Master Terminal,18710.0,18612.0,0.53,4.54,0.53,⚠️ BREAKOUT EXTENDED,18710.0,18176.48,19483.04,20354.08,ATR Estimate,4.1,8.8,1.45,0,0,0,0,Position too small for capital/risk combination.,2 Trading Days,Hard review at 6 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,6.1/10,5.4/10,
SOLARINDS,12:39:29,Master Terminal,18695.0,18612.0,0.45,5.6,0.53,🔥 VALID BREAKOUT,18695.0,18176.48,19483.04,20354.08,ATR Estimate,4.2,8.9,1.52,0,0,0,0,Position too small for capital/risk combination.,2 Trading Days,Hard review at 6 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,6.1/10,5.4/10,
UNOMINDA,12:44:27,Master Terminal,1215.5,1213.0,0.21,2.01,0.91,🔥 VALID BREAKOUT,1215.5,1184.25,1270.5,1327.99,ATR Estimate,4.5,9.3,1.76,8,9724.0,250.0,19.45,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.5/10,4.5/10,
EMCURE,12:58:29,Emerging Leaders (Weekly),1983.9,1976.37,0.38,4.29,Bypassed (Mature Base),⚠️ FAKEOUT TRAP (Selling Wick),1983.9,1917.08,2094.95,2213.53,ATR Estimate,5.6,11.6,1.66,3,5951.7,200.46,11.9,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,5.6/10,9.0/10,
KOTAKBANK,14:24:21,Master Terminal,393.7,393.55,0.04,2.62,Bypassed (Mature Base),🔥 VALID BREAKOUT,393.7,385.8,409.06,424.56,ATR Estimate,3.9,7.8,1.94,25,9842.5,197.5,19.68,⚠️ Units capped at 20% concentration limit.,1 Trading Day,"Up to 6 trading days — high quality, let it run.",Tier 1 — Ready to Monitor Daily,5.3/10,9.2/10,
KOTAKBANK,14:29:23,Master Terminal,394.0,393.55,0.11,2.21,Bypassed (Mature Base),⚠️ FAKEOUT TRAP (Selling Wick),394.0,385.8,409.06,424.56,ATR Estimate,3.8,7.8,1.84,25,9850.0,205.0,19.7,⚠️ Units capped at 20% concentration limit.,1 Trading Day,"Up to 6 trading days — high quality, let it run.",Tier 1 — Ready to Monitor Daily,5.3/10,9.2/10,
JINDALSAW,14:47:11,Master Terminal,260.4,259.65,0.29,5.26,0.38,🔥 VALID BREAKOUT,260.4,249.84,279.28,298.91,ATR Estimate,7.3,14.8,1.79,23,5989.2,242.88,11.98,,3 Trading Days,Hard review at 9 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,6.3/10,6.4/10,
360ONE,09:38:37,Master Terminal,1169.9,1165.5,0.38,3.23,0.02,🔥 VALID BREAKOUT,1169.9,1130.07,1236.36,1307.22,ATR Estimate,5.7,11.7,1.67,6,7019.4,238.98,14.04,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.9/10,5.8/10,
PIDILITIND,09:39:59,Master Terminal,1652.9,1642.5,0.63,1.92,0.08,⚠️ BREAKOUT EXTENDED,1652.9,1608.34,1710.83,1779.16,ATR Estimate,3.5,7.6,1.3,5,8264.5,222.8,16.53,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.6/10,6.4/10,
360ONE,09:41:18,Master Terminal,1169.8,1165.5,0.37,4.32,0.04,⚠️ FAKEOUT TRAP (Selling Wick),1169.8,1130.07,1236.36,1307.22,ATR Estimate,5.7,11.7,1.68,6,7018.8,238.38,14.04,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.9/10,5.8/10,
SOLARINDS,09:44:09,Master Terminal,18765.0,18710.0,0.29,3.61,0.03,🔥 VALID BREAKOUT,18765.0,18272.19,19585.63,20461.26,ATR Estimate,4.4,9.0,1.67,0,0,0,0,Position too small for capital/risk combination.,2 Trading Days,Hard review at 6 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,6.1/10,5.4/10,
CUMMINSIND,09:49:16,Master Terminal,5587.5,5563.0,0.44,2.87,0.05,🔥 VALID BREAKOUT,5587.5,5435.61,5817.79,6072.57,ATR Estimate,4.1,8.7,1.52,1,5587.5,151.89,11.18,,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,6.6/10,6.7/10,
SOLARINDS,09:49:28,Master Terminal,18740.0,18710.0,0.16,1.83,0.04,⚠️ FAKEOUT TRAP (Selling Wick),18740.0,18272.19,19585.63,20461.26,ATR Estimate,4.5,9.2,1.81,0,0,0,0,Position too small for capital/risk combination.,2 Trading Days,Hard review at 6 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,6.1/10,5.4/10,
EMCURE,09:59:41,Emerging Leaders (Weekly),1992.0,1976.37,0.79,2.14,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,1992.0,1917.08,2094.95,2213.53,ATR Estimate,5.2,11.1,1.37,3,5976.0,224.76,11.95,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,5.6/10,9.0/10,
EMCURE,10:03:29,Emerging Leaders (Weekly),1988.0,1976.37,0.59,2.13,Bypassed (Mature Base),🔥 VALID BREAKOUT,1988.0,1917.08,2094.95,2213.53,ATR Estimate,5.4,11.3,1.51,3,5964.0,212.76,11.93,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,5.6/10,9.0/10,
EMCURE,10:08:35,Emerging Leaders (Weekly),1983.9,1976.37,0.38,1.99,Bypassed (Mature Base),⚠️ FAKEOUT TRAP (Selling Wick),1983.9,1917.08,2094.95,2213.53,ATR Estimate,5.6,11.6,1.66,3,5951.7,200.46,11.9,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,5.6/10,9.0/10,
SUNDRMFAST,10:12:13,Master Terminal,989.3,980.0,0.95,2.54,0.03,⚠️ BREAKOUT EXTENDED,989.3,960.69,1018.61,1057.22,ATR Estimate,3.0,6.9,1.02,8,7914.4,228.88,15.83,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.6/10,6.2/10,
NHPC,10:13:32,Master Terminal,81.14,80.7,0.55,2.18,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,81.14,79.11,83.88,87.06,ATR Estimate,3.4,7.3,1.35,123,9980.22,249.69,19.96,,3 Trading Days,"Up to 18 trading days — high quality, let it run.",Tier 1 — Ready to Monitor Daily,5.2/10,8.9/10,
GLAND,10:24:51,Master Terminal,2605.2,2586.0,0.74,2.71,0.11,⚠️ BREAKOUT EXTENDED,2605.2,2506.61,2744.78,2903.56,ATR Estimate,5.4,11.5,1.42,2,5210.4,197.18,10.42,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.3/10,4.9/10,
ATALREAL,10:37:52,Emerging Leaders (Weekly),34.19,33.65,1.6,2.85,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,34.19,32.43,36.09,38.54,ATR Estimate,5.6,12.7,1.08,142,4854.98,249.92,9.71,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.8/10,8.9/10,
BERGEPAINT,10:47:16,Master Terminal,539.7,536.95,0.51,4.53,0.25,⚠️ BREAKOUT EXTENDED,539.7,523.26,564.33,591.72,ATR Estimate,4.6,9.6,1.5,15,8095.5,246.6,16.19,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.2/10,5.9/10,
BERGEPAINT,10:48:39,Master Terminal,539.5,536.95,0.47,4.84,0.26,🔥 VALID BREAKOUT,539.5,523.26,564.33,591.72,ATR Estimate,4.6,9.7,1.53,15,8092.5,243.6,16.18,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.2/10,5.9/10,
METROPOLIS,10:57:20,Emerging Leaders (Weekly),590.25,585.38,0.83,2.29,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,590.25,565.13,625.89,666.4,ATR Estimate,6.0,12.9,1.42,9,5312.25,226.08,10.62,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.1/10,10.0/10,
UNOMINDA,11:02:36,Master Terminal,1224.0,1219.5,0.37,2.09,0.1,🔥 VALID BREAKOUT,1224.0,1190.6,1277.3,1335.11,ATR Estimate,4.4,9.1,1.6,7,8568.0,233.8,17.14,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.5/10,4.5/10,
UNOMINDA,11:03:59,Master Terminal,1225.6,1219.5,0.5,6.37,0.12,⚠️ BREAKOUT EXTENDED,1225.6,1190.6,1277.3,1335.11,ATR Estimate,4.2,8.9,1.48,7,8579.2,245.0,17.16,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.5/10,4.5/10,
JSWENERGY,11:16:16,Master Terminal,570.0,569.9,0.02,1.89,0.09,🔥 VALID BREAKOUT,570.0,556.56,596.57,623.24,ATR Estimate,4.7,9.3,1.98,17,9690.0,228.48,19.38,⚠️ Units capped at 20% concentration limit.,2 Trading Days,Reassess at 8 trading days.,Tier 1 — Ready to Monitor Daily,5.6/10,6.8/10,
